periodo,codigo_serie,perfil,imp_hist
2025-02,TELA AD. 1.25 CM X 9.00 M TRANSP.PLAST.ROLLO,FAR,272778.6
2025-02,TELA AD. 1.25 CM X 9.00 M TRANSP.PLAST.ROLLO,FIN,3342.2148
2025-02,TELA AD. 1.25 CM X 9.00 M TRANSPORE ROLLO 1527-0,FAR,362248.89
2025-02,TELA AD. 1.30 CM X 1.80 M O.ZINC CARRETE N°3,FAR,39547.84
2025-02,TELA AD. 1.30 CM X 3.50 M O.ZINC CARRETE Nº5,FAR,138668.04
2025-02,TELA AD. 10.00 CM X 3.50 M O.ZINC CARRETE N°9,FAR,297347.99
2025-02,TELA AD. 10.00 CM X 4.00 M O.ZINC ROLLO,FAR,388337.83
2025-02,TELA AD. 10.00 CM X 4.50 M O.ZINC,DRO,102656.7
2025-02,TELA AD. 10.00 CM X 4.50 M O.ZINC,FAR,185354.0
2025-02,TELA AD. 10.00 CM X 4.50 M O.ZINC,IPR,317190.6
2025-02,TELA AD. 10.00 CM X 8.00 M O.ZINC,FAR,117887.97
2025-02,TELA AD. 10.00 CM X 8.00 M O.ZINC,IPU,1213749.8199999998
2025-02,TELA AD. 10.00 CM X 8.00 M O.ZINC,OES,145398.3
2025-02,TELA AD. 10.00 CM X 9.00 M O.ZINC,FAR,28406.74
2025-02,TELA AD. 2.50 CM X 1.80 M O.ZINC CARRETE Nº4,FAR,217289.78
2025-02,TELA AD. 2.50 CM X 2.00 M O.ZINC ROLLO,DRO,2065.0
2025-02,TELA AD. 2.50 CM X 2.00 M O.ZINC ROLLO,FAR,531114.3688
2025-02,TELA AD. 2.50 CM X 2.00 M O.ZINC ROLLO,PER,1032.5
2025-02,TELA AD. 2.50 CM X 2.50 M SILICONA SENSITIVE,FAR,61713.0
2025-02,TELA AD. 2.50 CM X 2.50 M SILICONA SENSITIVE,FIN,5657.0348
2025-02,TELA AD. 2.50 CM X 3.50 M O.ZINC CARRETE Nº6,FAR,774433.48
2025-02,TELA AD. 2.50 CM X 4.00 M O. ZINC CARRETE,DRO,1980.47
2025-02,TELA AD. 2.50 CM X 4.00 M O. ZINC CARRETE,FAR,1118272.1500000001
2025-02,TELA AD. 2.50 CM X 4.00 M O. ZINC CARRETE,FIN,16182.8099
2025-02,TELA AD. 2.50 CM X 4.00 M O.ZINC CARRETE,FAR,727224.0
2025-02,TELA AD. 2.50 CM X 4.00 M O.ZINC ROLLO,DRO,440586.0
2025-02,TELA AD. 2.50 CM X 4.00 M O.ZINC ROLLO,FAR,805547.39
2025-02,TELA AD. 2.50 CM X 4.50 M O.ZINC CAJA HOSPI,DRO,353276.4
2025-02,TELA AD. 2.50 CM X 4.50 M O.ZINC CAJA HOSPI,FAR,327183.58
2025-02,TELA AD. 2.50 CM X 4.50 M O.ZINC CAJA HOSPI,IPR,2374980.84
2025-02,TELA AD. 2.50 CM X 8.00 M O.ZINC CAJA HOSPI,FAR,233294.09
2025-02,TELA AD. 2.50 CM X 8.00 M O.ZINC CAJA HOSPI,IPR,53411.4
2025-02,TELA AD. 2.50 CM X 8.00 M O.ZINC CAJA HOSPI,IPU,332063.33999999997
2025-02,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,DRO,55746.72
2025-02,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,FAR,78394.2
2025-02,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,IPR,12747.0
2025-02,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,OES,122027.2
2025-02,TELA AD. 2.50 CM X 9.00 M DURAPORE ROLLO 1538-1,DRO,251248.18000000002
2025-02,TELA AD. 2.50 CM X 9.00 M DURAPORE ROLLO 1538-1,FAR,1499166.01
2025-02,TELA AD. 2.50 CM X 9.00 M DURAPORE ROLLO 1538-1,IPR,1591692.96
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP TAP ROLLO 1533-1,DRO,373109.4
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP TAP ROLLO 1533-1,FAR,299979.38
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP TAP ROLLO 1533-1,OSP,61480.985
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.COLOR PIEL RAC,DRO,0.0
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.COLOR PIEL RAC,FAR,602480.8960000001
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,DRO,264501.6
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,FAR,10757356.2356
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,FIN,68664.0736
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,IPR,390065.23
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,OES,643660.8
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,OSP,113907.6558
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL ROLLO,DRO,626645.66
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL ROLLO,FAR,4165590.2076
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL ROLLO,IPR,2716874.88
2025-02,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL ROLLO,IPU,496355.24
2025-02,TELA AD. 2.50 CM X 9.00 M O.ZINC CAJA HOSPI,FAR,25566.08
2025-02,TELA AD. 2.50 CM X 9.00 M O.ZINC CAJA HOSPI,IPU,2726776.8567
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSP.PLAST.ROLLO,DRO,60966.6
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSP.PLAST.ROLLO,FAR,2105503.05
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSP.PLAST.ROLLO,FIN,4106.1321
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSP.PLAST.ROLLO,IPR,1047555.12
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSPORE ROLLO 1527-1,DRO,230119.44
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSPORE ROLLO 1527-1,FAR,2080907.86
2025-02,TELA AD. 2.50 CM X 9.00 M TRANSPORE ROLLO 1527-1,IPR,96208.8
2025-02,TELA AD. 2.50CM X 9M TRANSPORE WHITE ROLLO 1534-1,FAR,24091.53
2025-02,TELA AD. 5.00 CM X 3.50 M O.ZINC CARRETE Nº7,FAR,672465.97
2025-02,TELA AD. 5.00 CM X 3.50 M O.ZINC CARRETE Nº7,IPR,217626.5
2025-02,TELA AD. 5.00 CM X 4.00 M O.ZINC CARRETE X1,FAR,962198.58
2025-02,TELA AD. 5.00 CM X 4.00 M O.ZINC CARRETE X1,FIN,29394.711
2025-02,TELA AD. 5.00 CM X 4.00 M O.ZINC ROLLO,DRO,838344.0
2025-02,TELA AD. 5.00 CM X 4.00 M O.ZINC ROLLO,FAR,284062.79000000004
2025-02,TELA AD. 5.00 CM X 4.50 M O.ZINC CAJA HOSPI,DRO,153984.59999999998
2025-02,TELA AD. 5.00 CM X 4.50 M O.ZINC CAJA HOSPI,FAR,508785.5
2025-02,TELA AD. 5.00 CM X 4.50 M O.ZINC CAJA HOSPI,IPR,5970150.7
2025-02,TELA AD. 5.00 CM X 8.00 M O.ZINC CAJA HOSPI,FAR,153874.83
2025-02,TELA AD. 5.00 CM X 8.00 M O.ZINC CAJA HOSPI,IPR,91244.4
2025-02,TELA AD. 5.00 CM X 8.00 M O.ZINC CAJA HOSPI,IPU,25277.78
2025-02,TELA AD. 5.00 CM X 8.00 M O.ZINC CAJA HOSPI,OES,997027.2
2025-02,TELA AD. 5.00 CM X 9.00 M DE ACET. SILK /DURAPORE,FAR,29789.8
2025-02,TELA AD. 5.00 CM X 9.00 M DE ACET. SILK /DURAPORE,IPR,25494.0
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.COLOR PIEL RAC,FAR,206337.36
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL RAC,DRO,51266.4
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL RAC,FAR,3098227.172
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL RAC,FIN,25960.0492
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL RAC,IPR,222787.4236
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL RAC,IPU,122620.16
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,DRO,941119.2
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,FAR,1338015.5076000001
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,IPR,6624907.32
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,IPU,411297.87679999997
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,OES,442516.8
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,OSP,3911.82
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO,PER,5412.8
2025-02,TELA AD. 5.00 CM X 9.00 M MICROP.PAPEL ROLLO RAC,FAR,162439.22
2025-02,TELA AD. 5.00 CM X 9.00 M O.ZINC CAJA HOSPI,DRO,313286.3
2025-02,TELA AD. 5.00 CM X 9.00 M O.ZINC CAJA HOSPI,FAR,21305.06
2025-02,TELA AD. 5.00 CM X 9.00 M O.ZINC CAJA HOSPI,IPR,382066.27999999997
2025-02,TELA AD. 5.00 CM X 9.00 M O.ZINC CAJA HOSPI,IPU,1162777.88
2025-02,TELA AD. 5.00 CM X 9.00 M TRANSP.PLAST.ROLLO,DRO,28127.52
2025-02,TELA AD. 5.00 CM X 9.00 M TRANSP.PLAST.ROLLO,FAR,800327.91
2025-02,TELA AD. 5.00 CM X 9.00 M TRANSP.PLAST.ROLLO,FIN,3557.7438
2025-02,TELA AD. 5.00 CM X 9.00 M TRANSP.PLAST.ROLLO,IPR,1014931.6799999999
2025-02,TELA AD. 7.50 CM X 3.50 M O.ZINC CARRETE Nº8,FAR,216972.43000000002
2025-02,TELA ADHES MICROP PAPEL C/RAC LISFAR 1.25 X 9M EST INDIV,FAR,82048.02
2025-02,TENSIOMETRO ANEROIDE,FAR,366316.94
2025-02,TENSIOMETRO ANEROIDE,IPR,14356.92
2025-02,TENSIOMETRO ANEROIDE CON ESTETOSCOPIO,FAR,1883741.65
2025-02,TENSIOMETRO ANEROIDE CON ESTETOSCOPIO,FIN,43511.6116
2025-02,TENSIOMETRO ANEROIDE CON ESTETOSCOPIO,IPR,155929.6
2025-02,TENSIOMETRO ANEROIDE CON ESTETOSCOPIO,IPU,244479.3365
2025-02,TENSIOMETRO ANEROIDE DE UNA SOLA MANO BK2006,FAR,26933.97
2025-02,TENSIOMETRO DIGITAL AUTOMATICO BK6022,DRO,406824.16000000003
2025-02,TENSIOMETRO DIGITAL AUTOMATICO BK6022,FAR,6289289.718
2025-02,TENSIOMETRO DIGITAL AUTOMATICO BK6022,FIN,401013.3387
2025-02,TENSIOMETRO DIGITAL BK6021,FAR,312592.99
2025-02,TENSIOMETRO DIGITAL BK6021,FIN,381123.0412
2025-02,TERAZOCINA 5 MG COMP,IPU,6928800.0
2025-02,TERMOMETRO CHATO LIBRE DE MERCURIO(DISC),FAR,417031.95
2025-02,TERMOMETRO DE CONTACTO P/FRENTE,DRO,9181.89
2025-02,TERMOMETRO DE CONTACTO P/FRENTE,FAR,87497.98999999999
2025-02,TERMOMETRO DIGITAL,DRO,505668.82999999996
2025-02,TERMOMETRO DIGITAL,FAR,19421985.88
2025-02,TERMOMETRO DIGITAL,FIN,220666.5119
2025-02,TERMOMETRO DIGITAL,IPR,3128.95
2025-02,TERMOMETRO DIGITAL INFRARROJO A DISTANCIA,FAR,68728.69
2025-02,TIGECICLINA 50 MG INY,IPR,8969703.4
2025-02,TIGECICLINA 50 MG INY,IPU,5367862.5
2025-02,TIGECICLINA 50 MG INY,OES,1397802.0
2025-02,TINTURA IODO DEBIL   100ML,FAR,166591.93349999998
2025-02,TINTURA IODO DEBIL  1000ML,FAR,72387.13
2025-02,TINTURA IODO FUERTE   30ML,FAR,310333.87
2025-02,TIROFIBAN 0.25 MG/ML FA X 50 ML,IPR,873567.26
2025-02,TOALLA HUMEDA ADULTOS FRESH,DRO,50945.28
2025-02,TOALLA HUMEDA ADULTOS FRESH,FAR,842149.3200000001
2025-02,TOALLA HUMEDA ADULTOS FRESH,OSP,43428.973
2025-02,TOALLAS HUMEDAS HUGGIES PROTECT PLUS (DISC),IPU,1476340.25
2025-02,TOALLAS HUMEDAS HUGGIES TRIPLE PROT,IPU,902497.75
2025-02,TOALLITA REMOVEDORA ADHESIVO UNIVERSAL COD 7760,FAR,30779.35
2025-02,TOALLITAS ANTIB C/ALCOHOL,FAR,25161.989999999998
2025-02,TOALLITAS BIALC PORTA ANTIB C/ALCOHOL,FAR,2721.9
2025-02,TOBRAM. + DEXAM. 0.3%/0.1% X 5 ML SUSP OFT,IPR,89924.48
2025-02,TOBRAM. + DEXAM. 0.3%/0.1% X 5 ML SUSP OFT,IPU,3885783.0
2025-02,TOBRAMICINA 0.3% X 5 ML GTS OFT,IPU,97566.75
2025-02,TOBRAMICINA 0.3% X 5 ML GTS OFT,OES,-10329.660000000003
2025-02,TOPIRAMATO 100 MG COMP,IPR,156643.2
2025-02,TOPIRAMATO 100 MG COMP,IPU,5554080.0
2025-02,TOPIRAMATO 50 MG COMP,IPR,12342.96
2025-02,TRAMADOL 50 MG COMP,DRO,639200.0
2025-02,TRAMADOL 50 MG COMP,IPR,262401.0
2025-02,TRAMADOL 50 MG COMP,IPU,124000.0
2025-02,TRAMADOL 50 MG COMP,OES,39350.0
2025-02,TRANSDUCTOR DE PRESION DT-4812,OES,2254403.66
2025-02,TRIMEBUTINA 200 MG COMP,DRO,21874.54
2025-02,TRIMEBUTINA 200 MG COMP,IPR,7659.0
2025-02,TROCAR CATETER TORACICO MED   16 FR. (8888561035),DRO,73030.63
2025-02,TROCAR CATETER TORACICO MED   16 FR. (8888561035),OES,27850.41
2025-02,TROCAR CATETER TORACICO MED   20 FR. (8888561043),OES,27850.41
2025-02,TROCAR CATETER TORACICO MED   24 FR. (8888561050),DRO,190476.0
2025-02,TROCAR CATETER TORACICO MED   28 FR. (8888561068),IPR,139220.4
2025-02,TROCAR CATETER TORAXICO N°10 FR,OES,27850.4
2025-02,TROPICAMIDA + FENILEFRINA X 5 ML SOL OFT,OES,32277.0
2025-02,TUBO EN T P/O2,IPR,106720.04999999999
2025-02,TUBO ENDOT. C/BAL 3.0 MM LATEX FREE,DRO,3330.52
2025-02,TUBO ENDOT. C/BAL 3.0 MM LATEX FREE,IPR,22920.8
2025-02,TUBO ENDOT. C/BAL 3.0 MM LATEX FREE,OES,4992.2
2025-02,TUBO ENDOT. C/BAL 3.5 MM LATEX FREE,DRO,4588.72
2025-02,TUBO ENDOT. C/BAL 3.5 MM LATEX FREE,IPR,14156.0
2025-02,TUBO ENDOT. C/BAL 3.5 MM LATEX FREE,OES,4992.2
2025-02,TUBO ENDOT. C/BAL 4.0 MM LATEX FREE,DRO,4588.72
2025-02,TUBO ENDOT. C/BAL 4.0 MM LATEX FREE,IPR,30834.53
2025-02,TUBO ENDOT. C/BAL 4.0 MM LATEX FREE,IPU,1263.1404
2025-02,TUBO ENDOT. C/BAL 4.0 MM LATEX FREE,OES,7488.3
2025-02,TUBO ENDOT. C/BAL 4.5 MM LATEX FREE,DRO,4588.72
2025-02,TUBO ENDOT. C/BAL 4.5 MM LATEX FREE,IPR,27688.58
2025-02,TUBO ENDOT. C/BAL 4.5 MM LATEX FREE,IPU,7578.8424
2025-02,TUBO ENDOT. C/BAL 4.5 MM LATEX FREE,OES,9984.4
2025-02,TUBO ENDOT. C/BAL 5.0 MM LATEX FREE,DRO,4588.72
2025-02,TUBO ENDOT. C/BAL 5.0 MM LATEX FREE,IPR,41146.98
2025-02,TUBO ENDOT. C/BAL 5.0 MM LATEX FREE,IPU,26243.465
2025-02,TUBO ENDOT. C/BAL 5.0 MM LATEX FREE,OES,7488.3
2025-02,TUBO ENDOT. C/BAL 5.5 MM LATEX FREE,DRO,5529.2
2025-02,TUBO ENDOT. C/BAL 5.5 MM LATEX FREE,FAR,2071.8
2025-02,TUBO ENDOT. C/BAL 5.5 MM LATEX FREE,IPR,143604.2
2025-02,TUBO ENDOT. C/BAL 5.5 MM LATEX FREE,OES,14976.6
2025-02,TUBO ENDOT. C/BAL 6.0 MM LATEX FREE,DRO,10117.92
2025-02,TUBO ENDOT. C/BAL 6.0 MM LATEX FREE,IPR,16849.68
2025-02,TUBO ENDOT. C/BAL 6.0 MM LATEX FREE,IPU,4020.85
2025-02,TUBO ENDOT. C/BAL 6.0 MM LATEX FREE,OES,7488.3
2025-02,TUBO ENDOT. C/BAL 6.5 MM LATEX FREE,DRO,29500.0
2025-02,TUBO ENDOT. C/BAL 6.5 MM LATEX FREE,IPR,65143.299999999996
2025-02,TUBO ENDOT. C/BAL 6.5 MM LATEX FREE,IPU,29977.9444
2025-02,TUBO ENDOT. C/BAL 6.5 MM LATEX FREE,OES,4992.2
2025-02,TUBO ENDOT. C/BAL 7.0 MM LATEX FREE,DRO,154501.0
2025-02,TUBO ENDOT. C/BAL 7.0 MM LATEX FREE,FAR,12529.0
2025-02,TUBO ENDOT. C/BAL 7.0 MM LATEX FREE,IPR,391302.7
2025-02,TUBO ENDOT. C/BAL 7.0 MM LATEX FREE,IPU,261355.25
2025-02,TUBO ENDOT. C/BAL 7.0 MM LATEX FREE,OES,17472.7
2025-02,TUBO ENDOT. C/BAL 7.5 MM LATEX FREE,DRO,156718.24
2025-02,TUBO ENDOT. C/BAL 7.5 MM LATEX FREE,IPR,427563.3
2025-02,TUBO ENDOT. C/BAL 7.5 MM LATEX FREE,IPU,164854.85
2025-02,TUBO ENDOT. C/BAL 7.5 MM LATEX FREE,OES,32449.3
2025-02,TUBO ENDOT. C/BAL 8.0 MM LATEX FREE,DRO,214975.0
2025-02,TUBO ENDOT. C/BAL 8.0 MM LATEX FREE,FAR,18793.5
2025-02,TUBO ENDOT. C/BAL 8.0 MM LATEX FREE,IPR,333969.58
2025-02,TUBO ENDOT. C/BAL 8.0 MM LATEX FREE,IPU,258942.74
2025-02,TUBO ENDOT. C/BAL 8.0 MM LATEX FREE,OES,37441.5
2025-02,TUBO ENDOT. C/BAL 8.5 MM LATEX FREE,FAR,15024.0
2025-02,TUBO ENDOT. C/BAL 8.5 MM LATEX FREE,IPR,111842.8
2025-02,TUBO ENDOT. C/BAL 8.5 MM LATEX FREE,IPU,30029.0
2025-02,TUBO ENDOT. C/BAL 8.5 MM LATEX FREE,OSP,3283.7
2025-02,TUBO ENDOT. C/BAL 9.0 MM LATEX FREE,DRO,9067.4
2025-02,TUBO ENDOT. C/BAL 9.0 MM LATEX FREE,IPR,23405.25
2025-02,TUBO ENDOT. C/BAL 9.0 MM LATEX FREE,OSP,2814.6
2025-02,TUBO ENDOT. C/BAL N° 7.0 MM CUFF-SAFE,FAR,83284.44
2025-02,TUBO ENDOT. C/BAL N° 7.5 MM CUFF-SAFE,FAR,30000.0
2025-02,TUBO ENDOT. C/BAL N° 8.0 MM CUFF-SAFE,FAR,85871.6
2025-02,TUBO ENDOT. C/BAL N° 8.5 MM CUFF-SAFE,FAR,25871.6
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°4.5 MM LATEX FREE,IPR,32221.9
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°5.0 MM LATEX FREE,IPU,4673.5868
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°5.0 MM LATEX FREE,OES,24025.2
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°5.5 MM LATEX FREE,IPU,51550.36
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°6.0 MM LATEX FREE,OES,36037.8
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°7.5 MM LATEX FREE,IPR,127763.1
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°8.0 MM LATEX FREE,IPR,94603.524
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°8.0 MM LATEX FREE,IPU,136163.635
2025-02,TUBO ENDOT. ESPIRALADO C/BAL N°8.5 MM LATEX FREE,IPR,16796.0
2025-02,TUBO ENDOT. ESPIRALADO S/BAL N°6.0 MM LATEX FREE,IPR,0.0
2025-02,TUBO ENDOT. S/BAL 2.0 MM LATEX FREE,OES,2063.0
2025-02,TUBO ENDOT. S/BAL 3.0 MM LATEX FREE,DRO,7376.7
2025-02,TUBO ENDOT. S/BAL 3.0 MM LATEX FREE,IPR,8397.029999999999
2025-02,TUBO ENDOT. S/BAL 3.0 MM LATEX FREE,OES,10315.0
2025-02,TUBO ENDOT. S/BAL 3.5 MM LATEX FREE,DRO,7376.7
2025-02,TUBO ENDOT. S/BAL 3.5 MM LATEX FREE,IPR,3532.53
2025-02,TUBO ENDOT. S/BAL 3.5 MM LATEX FREE,IPU,17683.968
2025-02,TUBO ENDOT. S/BAL 3.5 MM LATEX FREE,OES,16504.0
2025-02,TUBO ENDOT. S/BAL 4.0 MM LATEX FREE,IPR,4960.6900000000005
2025-02,TUBO ENDOT. S/BAL 5.0 MM LATEX FREE,IPR,2112.79
2025-02,TUBO ENDOT. S/BAL 5.0 MM LATEX FREE,OES,2063.0
2025-02,TUBO ENDOTRAQUEAL ESPIRALADO N°6.5 C/BALON,OES,27628.98
2025-02,TUBO ENDOTRAQUEAL N°2.5 S/BALON,OES,2063.0
2025-02,TUBO ENDOTRAQUEAL N°6 S/BALON,OES,2063.0
2025-02,TUBO ENDOTRAQUEAL N°7 C/BALON,IPR,6177.51
2025-02,TUBO ENDOTRAQUEAL N°7.5 C/BALON,IPU,64333.6
2025-02,TUBO ENDOTRAQUEAL S/BAL 5.5 MM,OES,2063.0
2025-02,TUBO GUEDEL N°000 (40MM),FAR,5295.33
2025-02,TUBO GUEDEL N°06 (120MM),FAR,6237.81
2025-02,TUBO GUEDEL N°06 (120MM),IPU,10239.6
2025-02,TUBO GUEDEL N°2,OES,1908.12
2025-02,TUBO INTUB. PULM. BRONCHOCATH IZQ. Nº 37,OES,32816.77
2025-02,TUBO INTUB. PULM. BRONCHOPART IZQ. Nº 37,OES,98450.31
2025-02,TUBO INTUB. PULM. BRONCHOPART IZQ. Nº 39,OES,164083.85
2025-02,TUBO INTUB. PULM. BRONCHOPART IZQ. Nº 41,OES,98450.31
2025-02,TUBO IRRIGADOR,FAR,13396.91
2025-02,TUBO LATEX 3 X 5MM  PIEZA 100M,FAR,0.0
2025-02,TUBO LATEX 3 X 5MM  PIEZA 100M,IPR,48899.41
2025-02,TUBO P/DRENAJE TIPO BLAKE 19 FR,OES,312028.2
2025-02,TUBO P/DRENAJE TIPO BLAKE 24 FR,OES,312028.2
2025-02,TUBULADURA GOMA LATEX 3X5   1M  LAZO,DRO,1348.6
2025-02,TUBULADURA GOMA LATEX 3X5   1M  LAZO,FAR,18977.72
2025-02,TUBULADURA GOMA LATEX 6X9  ROLLO 40MTS,FAR,-77995.55
2025-02,TUBULADURA GOMA LATEX 6X9  ROLLO 40MTS,IPR,86661.72
2025-02,TUBULADURA P/NEBULIZADOR 2.10 MTS C/LUER (#0007),IPR,9027.8
2025-02,TUBULADURA P/NEBULIZADOR 2.10 MTS C/LUER (#0007),OES,152808.0
2025-02,TUBULADURA PLASTICA 1.5 M P/NEBULIZAR,IPR,30989.5
2025-02,TUBULADURA PLASTICA 1.5 M P/NEBULIZAR,OES,38202.0
2025-02,TUBULADURA PLASTICA 6.3MM X 50M  (6X9),DRO,2262443.84
2025-02,TUBULADURA PLASTICA 6.3MM X 50M  (6X9),FAR,178024.0
2025-02,TUBULADURA PLASTICA 6.3MM X 50M  (6X9),IPR,1686040.72
2025-02,TUBULADURA PLASTICA 6.3MM X 50M  (6X9),OSP,23859.63
2025-02,TUBULADURA PLASTICA T63 X 1.5M ESTERIL,FAR,44152.5
2025-02,TUBULADURA PLASTICA T63 X 2M ESTERIL,DRO,31709.55
2025-02,TUBULADURA PLASTICA T63 X 2M ESTERIL,FAR,49326.0
2025-02,TUBULADURA PLASTICA T63 X 2M ESTERIL,IPR,162550.0
2025-02,TUBULADURA PLASTICA T95X 50M (9X12),DRO,517142.8
2025-02,TUBULADURA PLASTICA T95X 50M (9X12),IPR,161314.78
2025-02,VALSARTAN 80 COMP,IPR,677476.2
2025-02,VALVULA AUTOSELLANTE,OES,1232315.04
2025-02,VANCOMICINA 1 G AMP,DRO,8243843.2
2025-02,VANCOMICINA 1 G AMP,IPR,26224162.498
2025-02,VANCOMICINA 1 G AMP,IPU,8218930.0
2025-02,VANCOMICINA 1 G AMP,OES,13652208.0
2025-02,VANCOMICINA 500 MG AMP,IPR,2944410.992
2025-02,VANCOMICINA 500 MG AMP,IPU,962500.0
2025-02,VANCOMICINA 500 MG AMP,OES,3895386.0
2025-02,VASELINA LIQUIDA  125ML,DRO,56000.16
2025-02,VASELINA LIQUIDA  125ML,FAR,4152691.95
2025-02,VASELINA LIQUIDA  125ML,IPR,333889.1481
2025-02,VASELINA LIQUIDA  250ML,DRO,139701.0
2025-02,VASELINA LIQUIDA  250ML,FAR,4289294.6472
2025-02,VASELINA LIQUIDA  250ML,IPR,596804.54
2025-02,VASELINA LIQUIDA  500ML,FAR,4134651.74
2025-02,VASELINA LIQUIDA  500ML,IPR,215202.6308
2025-02,VASELINA LIQUIDA  500ML,IPU,49090.9092
2025-02,VASELINA LIQUIDA 1000ML,DRO,269587.3
2025-02,VASELINA LIQUIDA 1000ML,FAR,2112961.19
2025-02,VASELINA LIQUIDA 1000ML,IPR,467585.4874
2025-02,VASELINA LIQUIDA 1000ML,IPU,734776.8552
2025-02,VASELINA LIQUIDA 1000ML,OSP,11195.041
2025-02,VASELINA LIQUIDA 180 DENSA FNA VII PET X 1 LT,FAR,96803.88
2025-02,VASELINA LIQUIDA 180 DENSA FNA VII PET X 500 GRS,FAR,33331.229999999996
2025-02,VASELINA LIQUIDA 180 DENSA FNA VII X 125 ML,FAR,28474.859999999997
2025-02,VASELINA LIQUIDA 340 EXTRA DENSA FNA VII PET X 250ML,FAR,53821.1
2025-02,VASELINA LIQUIDA 5000ML,FAR,290030.65
2025-02,VASELINA SOLIDA   60GR,DRO,155809.76
2025-02,VASELINA SOLIDA   60GR,FAR,7718586.6516
2025-02,VASELINA SOLIDA   60GR,IPR,4923278.5461
2025-02,VASELINA SOLIDA   60GR,OSP,2312.5
2025-02,VASELINA SOLIDA   60GR,PER,2575.94
2025-02,VASELINA SOLIDA  50 GRS,FAR,293413.05
2025-02,VASELINA SOLIDA 1000GR,DRO,6150734.74
2025-02,VASELINA SOLIDA 1000GR,FAR,4444293.41
2025-02,VASELINA SOLIDA 1000GR,IPR,1054652.2775
2025-02,VASELINA SOLIDA 1000GR,OSP,97381.284
2025-02,VASELINA SOLIDA 1000GR,PER,10108.12
2025-02,VASELINA SOLIDA 30GR,FAR,408489.8055
2025-02,VASOPRESINA 20 UI / 1 ML AMP,DRO,3712062.0
2025-02,VASOPRESINA 20 UI / 1 ML AMP,IPR,1676314.01
2025-02,VASOPRESINA 20 UI / 1 ML AMP,IPU,5047080.0
2025-02,VASOPRESINA 20 UI / 1 ML AMP,OES,231456.0
2025-02,VECURONIO BROMURO 10 MG AMP,DRO,335750.0
2025-02,VECURONIO BROMURO 10 MG AMP,IPR,470238.0
2025-02,VECURONIO BROMURO 10 MG AMP,IPU,5723526.32
2025-02,VENDA ADHESIVA 5CMX9M X1 SPORT BLANCO BLISTER P/ESTRIBO,FAR,187255.22
