periodo;codigo_serie;perfil;cliente_id;Grupo;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-08;APOSITO ALGODON/GASA 15X20 SIMPLE SOB EST.;IPR;13058;SIN GRUPO;2025-08;0,125;84;0;168;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-11;APOSITO ALGODON/GASA 15X20 SIMPLE SOB EST.;IPR;10919;SIN GRUPO;2025-11;1,0;670;0;1340;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-01;APOSITO ALGODON/GASA 8X20 SIMPLE SOB EST.;IPR;7789;ASOCIACION ESPAÑOLA;2025-01;1,0;167;0;334;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-09;APOSITO ALGODON/GASA 8X20 SIMPLE SOB EST.;IPR;7789;ASOCIACION ESPAÑOLA;2025-09;1,0;167;0;334;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-01;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;113268;SIN GRUPO;2025-01;1,0;25;0;50;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-04;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171008;PUNTOS DE RETIRO FOL;2025-04;0,25;6;0;12;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-04;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171020;PUNTOS DE RETIRO FOL;2025-04;0,25;6;0;12;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-04;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171027;PUNTOS DE RETIRO FOL;2025-04;0,25;6;0;12;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-04;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171059;PUNTOS DE RETIRO FOL;2025-04;0,25;6;0;12;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;107102;SIN GRUPO;2025-05;0,5;12;0;25;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-05;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;9830;SIN GRUPO;2025-05;0,5;12;0;25;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171044;PUNTOS DE RETIRO FOL;2025-06;0,666667;17;0;33;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;6582;SIN GRUPO;2025-06;0,333333;8;0;17;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;107102;SIN GRUPO;2025-07;1,0;25;0;50;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-09;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;113441;SIN GRUPO;2025-09;0,333333;8;0;17;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171038;PUNTOS DE RETIRO FOL;2025-09;0,666667;17;0;33;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;10317;SIN GRUPO;2025-10;1,0;25;0;50;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;APOSITO PROTECTOR P/NIÑOS FUN CAJA;COM;171035;PUNTOS DE RETIRO FOL;2025-11;1,0;25;0;50;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-04;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;7303;PROPIO;2025-04;1,0;22;0;44;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;13681;PROPIO;2025-05;0,666667;15;0;29;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-05;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;8852;SIN GRUPO;2025-05;0,166667;4;0;7;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-05;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;9174;SIN GRUPO;2025-05;0,166667;4;0;7;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-07;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;13681;PROPIO;2025-07;1,0;22;0;44;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;13681;PROPIO;2025-08;1,0;22;0;44;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;13681;PROPIO;2025-09;0,8;18;0;35;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;7303;PROPIO;2025-09;0,2;4;0;9;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-11;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;13681;PROPIO;2025-11;0,6;13;0;26;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;7717;SIN GRUPO;2025-11;0,2;4;0;9;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;APOSITO PROTECTOR P/NIÑOS FUN CAJA;DRO;9174;SIN GRUPO;2025-11;0,2;4;0;9;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-01;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;113268;SIN GRUPO;2025-01;1,0;20;0;40;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-02;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;12408;SIN GRUPO;2025-02;1,0;20;0;40;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-04;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;171027;PUNTOS DE RETIRO FOL;2025-04;1,0;20;0;40;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-06;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;171044;PUNTOS DE RETIRO FOL;2025-06;0,5;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;6582;SIN GRUPO;2025-06;0,5;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;107102;SIN GRUPO;2025-07;1,0;20;0;40;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-10;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;171024;PUNTOS DE RETIRO FOL;2025-10;0,5;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;6677;SIN GRUPO;2025-10;0,5;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;COM;171085;PUNTOS DE RETIRO FOL;2025-11;1,0;20;0;40;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-02;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;13681;PROPIO;2025-02;0,5;9;0;18;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-02;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;1794;PROPIO;2025-02;0,5;9;0;18;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-03;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;469;ALLERGAN BREAST;2025-03;1,0;18;0;36;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-05;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;13681;PROPIO;2025-05;1,0;18;0;36;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-08;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;13681;PROPIO;2025-08;1,0;18;0;36;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-10;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;13681;PROPIO;2025-10;0,222222;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;469;ALLERGAN BREAST;2025-10;0,777778;14;0;28;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;APOSITO PROTECTOR P/NIÑOS OUCH! CAJA;DRO;7717;SIN GRUPO;2025-11;1,0;18;0;36;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-10;BOLSA HIELO N° 6;DRO;7585;EURO PHARMA;2025-10;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;BOLSA HIELO N° 6;DRO;7585;EURO PHARMA;2025-11;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-01;BOLSA HIELO N°18;IPR;6421;SIN GRUPO;2025-01;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-03;BOLSA HIELO N°18;IPR;6421;SIN GRUPO;2025-03;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-05;BOLSA HIELO N°18;IPR;8227;SIN GRUPO;2025-05;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;BOLSA HIELO N°18;IPR;6364;SIN GRUPO;2025-06;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-08;BOLSA HIELO N°18;IPR;6364;SIN GRUPO;2025-08;0,952381;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;BOLSA HIELO N°18;IPR;6421;SIN GRUPO;2025-08;0,047619;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-01;BOLSA HIELO N°20;IPR;10813;SIN GRUPO;2025-01;1,0;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-03;BOLSA HIELO N°20;IPR;6827;SIN GRUPO;2025-03;1,0;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-10;BOLSA HIELO N°20;IPR;8227;SIN GRUPO;2025-10;1,0;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-01;BOLSA HIELO N°23;IPR;6364;SIN GRUPO;2025-01;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-02;BOLSA HIELO N°23;IPR;6364;SIN GRUPO;2025-02;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-10;BOLSA HIELO N°23;IPR;6364;SIN GRUPO;2025-10;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-12;BOLSA HIELO N°23;IPR;6364;SIN GRUPO;2025-12;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-11;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;14004;SIN GRUPO;2025-11;0,666667;8;0;16;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7346;SIN GRUPO;2025-11;0,333333;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7314;SIN GRUPO;2025-12;1,0;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-11;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;DRO;12916;INSUMED;2025-11;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;DRO;12916;INSUMED;2025-12;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-08;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;7739;OBSBA;2025-08;1,0;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;2956;CORPORACION MEDICA;2025-09;0,333333;3;0;7;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;6689;SIN GRUPO;2025-09;0,666667;7;0;13;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;6689;SIN GRUPO;2025-10;1,0;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;14208;SIN GRUPO;2025-11;0,666667;7;0;13;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;6689;SIN GRUPO;2025-11;0,333333;3;0;7;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-05;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7314;SIN GRUPO;2025-05;1,0;44;0;88;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7314;SIN GRUPO;2025-06;0,857143;38;0;75;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7406;SIN GRUPO;2025-06;0,142857;6;0;13;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7406;SIN GRUPO;2025-07;1,0;44;0;88;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;243315;SIN GRUPO;2025-08;1,0;44;0;88;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;14004;SIN GRUPO;2025-09;0,111111;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;243315;SIN GRUPO;2025-09;0,333333;15;0;29;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7346;SIN GRUPO;2025-09;0,555556;24;0;49;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;7346;SIN GRUPO;2025-10;1,0;44;0;88;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-12;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DPM;243315;SIN GRUPO;2025-12;1,0;44;0;88;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-06;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DRO;12916;INSUMED;2025-06;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DRO;7419;SIN GRUPO;2025-07;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-09;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;DRO;7408;SIN GRUPO;2025-09;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-07;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;7739;OBSBA;2025-07;1,0;11;0;22;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-09;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;14208;SIN GRUPO;2025-09;1,0;11;0;22;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;14208;SIN GRUPO;2025-10;1,0;11;0;22;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;14208;SIN GRUPO;2025-11;1,0;11;0;22;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-06;BOMBA ELASTÓMERICA HOME PUMP 125ML. 5ML/H 24HS;DPM;7406;SIN GRUPO;2025-06;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-10;BOMBA ELASTÓMERICA HOME PUMP 125ML. 5ML/H 24HS;DPM;7346;SIN GRUPO;2025-10;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-07;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;DRO;6460;HOSPITAL PROVINCIA SANTA FE;2025-07;1,0;700;0;1400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;DRO;7585;EURO PHARMA;2025-10;1,0;700;0;1400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;DRO;7847;SIN GRUPO;2025-11;1,0;700;0;1400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;DRO;7987;SIN GRUPO;2025-12;1,0;700;0;1400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-09;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;6926;SIN GRUPO;2025-09;0,12;830;0;1660;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;7869;SIN GRUPO;2025-09;0,8;5534;0;11067;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;8050;HOSPITALARIOS FECLIBA;2025-09;0,08;553;0;1107;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;10040;SIN GRUPO;2025-10;0,253968;1757;0;3513;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;10731;SIN GRUPO;2025-10;0,000756;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;12841;SIN GRUPO;2025-10;0,075586;523;0;1046;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;6966;SIN GRUPO;2025-10;0,007559;52;0;105;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;7869;SIN GRUPO;2025-10;0,151172;1046;0;2091;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;8035;SIN GRUPO;2025-10;0,453515;3137;0;6274;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;8050;HOSPITALARIOS FECLIBA;2025-10;0,018896;131;0;261;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;8227;SIN GRUPO;2025-10;0,037793;261;0;523;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;8277;SIN GRUPO;2025-10;0,000756;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;10040;SIN GRUPO;2025-11;0,012898;89;0;178;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;10454;SIN GRUPO;2025-11;0,047291;327;0;654;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CAMISOLIN 40GRS SMS C/PUÑO ELESTICO;IPR;109541;MUTUAL AMPES (MDZA);2025-11;0,008598;59;0;119;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
